X,Y,Z,Val
259629.171875,-5514.6318359375,1367.6380615234375,21
255360.046875,-16203.4072265625,3746.4404296875,21
77681.96875,-114164.0078125,11911.6962890625,21
255616.046875,-24911.19921875,6545.7412109375,21
256142.53125,-29053.234375,9516.1767578125,21
263883.1875,-28805.841796875,7301.373046875,21
279817.15625,-12511.5859375,5875.29833984375,21
276596.03125,-16402.232421875,4986.46728515625,21
273881.1875,-14859.48828125,3076.7080078125,21
275594.21875,-28183.375,6470.9755859375,21
283009.25,-26226.390625,8273.890625,21
276308.34375,-31790.30859375,11721.05078125,21
298417.59375,-19907.849609375,6402.88671875,21
104438.5078125,-64238.23828125,9512.1669921875,21
-67275.015625,-139495.75,-809.2518310546875,21
264127.21875,-15286.4443359375,2029.820556640625,21
270037.9375,-30426.162109375,3906.453369140625,21
295165.8125,2606.42236328125,1988.337646484375,21
294523.90625,-11601.4365234375,2131.8779296875,21
269382.8125,-5803.92333984375,2935.34326171875,21
266291.59375,-10084.861328125,1672.0067138671875,21
294144.09375,-6038.51318359375,1252.57470703125,21
270556.90625,-21467.021484375,2896.04541015625,21
262720.34375,-20656.287109375,3537.014892578125,21
250975.34375,-3974.958251953125,1059.071044921875,21
112975.0,-77276.0,7456.94580078125,21
250268.109375,-26195.0546875,7168.13525390625,21
249500.859375,-18167.595703125,3971.84326171875,21
242929.125,-5469.3095703125,1233.4320068359375,21
239119.578125,-4038.29443359375,224.46343994140625,21
242042.0625,-26229.14453125,-475.3674621582031,9
235378.875,-6500.51611328125,2026.7362060546875,21
228462.796875,-6008.81640625,1694.937744140625,21
230826.84375,-1101.202392578125,-1247.859375,21
234900.515625,-2098.820556640625,-730.1463012695312,21
243693.09375,4828.87939453125,-1497.0206298828125,21
109728.1953125,-54788.30859375,14544.23828125,21
242363.984375,190.86810302734375,1022.9331665039062,21
69445.7421875,-134421.796875,7132.96826171875,21
-71734.4375,-127375.5,-484.91705322265625,21
-76662.5703125,-112019.71875,1838.33642578125,21
-75981.9375,-104668.2734375,1248.0433349609375,21
-73536.6171875,-100390.6875,-90.97052001953125,21
-71280.3515625,-95386.7265625,-28.525833129882812,21
-51557.2734375,-84207.6171875,3218.16455078125,21
-47075.703125,-85795.5234375,1837.6298828125,21
-41880.3125,-79802.7890625,5164.5302734375,21
145269.140625,-87368.890625,8120.9130859375,21
-32793.09375,-77839.2109375,334.9081726074219,21
-33505.75390625,-75215.484375,2351.310546875,21
-24902.42578125,-79551.59375,2521.96923828125,21
-31798.458984375,-97766.5390625,1160.716064453125,21
-34594.1640625,-103286.8828125,2399.568359375,21
-27967.28515625,-104400.859375,4258.462890625,21
-24990.890625,-107321.125,6114.26171875,21
-25969.771484375,-116620.9296875,7572.4892578125,21
-39948.33203125,-120687.5625,6978.74072265625,21
118947.0,-99089.0,13464.9306640625,21
-43000.51171875,-127385.3203125,8132.48095703125,21
-48488.7265625,-126068.65625,10121.9150390625,21
-47219.45703125,-126256.4140625,11600.734375,21
-44907.4296875,-132828.671875,9797.9248046875,21
-45034.65234375,-135689.6875,10196.8017578125,21
-35783.5859375,-142728.171875,8412.443359375,21
-27586.6953125,-139524.109375,8927.318359375,21
-24911.302734375,-142186.59375,8143.46875,21
-21028.134765625,-137929.515625,10295.291015625,21
-18214.638671875,-142878.96875,10345.5234375,21
201621.84375,-108123.0390625,1719.2825927734375,21
-22678.57421875,-134896.921875,8470.1884765625,21
-23122.169921875,-129776.0859375,8342.4169921875,21
-28766.40234375,-127147.109375,8173.0126953125,21
-22590.3203125,-118784.6484375,7833.67724609375,21
-53283.71484375,-112918.2421875,3954.86181640625,21
-26136.90625,-110959.5078125,6038.45068359375,21
-50850.71875,-110986.7109375,3962.864501953125,21
-23474.22265625,-107835.9765625,6897.2177734375,21
-37801.73046875,-115120.453125,5502.150390625,21
-43625.41796875,-111032.6015625,4721.5087890625,21
136641.203125,-58474.94140625,5162.724609375,21
-57757.80078125,-100578.09375,1680.202880859375,21
-67357.1640625,-99741.8125,733.0947265625,21
-76378.375,-105831.8203125,1495.530029296875,21
-60684.97265625,-105972.8984375,2208.9912109375,21
-55212.06640625,-103046.9921875,2133.879638671875,21
-48202.12109375,-106556.2578125,3526.994384765625,21
-49451.56640625,-114636.2578125,5675.626953125,21
-53080.98828125,-114816.2734375,6096.548828125,21
130155.5546875,-94371.234375,1873.368896484375,21
-55825.5859375,-115619.9921875,6228.3671875,21
-60454.99609375,-127930.4609375,6243.8408203125,21
-57335.98046875,-134369.875,6515.478515625,21
-71053.2109375,-125860.1171875,3302.33447265625,21
-54783.0546875,-137837.703125,4986.10546875,21
-58086.3359375,-141070.828125,4870.0888671875,21
-64468.5234375,-136409.140625,4812.591796875,21
-65574.3515625,-123646.9140625,3667.98779296875,21
154540.5,-73422.0,2658.3271484375,21
-64005.78515625,-116717.0078125,3535.318115234375,21
-58343.6640625,-111089.5390625,3421.23046875,21
66185.234375,-64606.05859375,9970.810546875,21
58913.20703125,-91223.1875,9857.2060546875,21
185073.796875,-53661.875,5824.328125,21
209650.5,-50161.96875,5134.0595703125,21
72635.6953125,-101668.0,10287.384765625,21
188460.8125,-60758.96875,5586.2578125,21
-15851.4140625,-131557.78125,9403.8115234375,21
96817.5,-21312.6640625,10443.703125,21
188413.40625,-97329.6796875,1893.4998779296875,21
212742.078125,-21178.783203125,295.066650390625,21
61350.01171875,-135296.078125,898.8993530273438,21
61711.66796875,-144039.65625,348.9134826660156,21
78752.734375,-147704.796875,-481.2427978515625,21
85360.4296875,-135415.8125,70.18528747558594,21
97689.203125,-143469.640625,891.1533203125,21
109064.9296875,-133080.71875,-19.402252197265625,21
106310.75,-116879.7421875,1058.4090576171875,21
114657.8203125,-118523.859375,-1013.7728271484375,21
206688.359375,-11592.3427734375,3738.27392578125,21
125270.6796875,-104023.0,-1103.33984375,21
141453.4375,-101947.203125,-1277.95166015625,21
146220.71875,-98564.15625,2542.47119140625,21
148355.515625,-92875.8125,2764.84033203125,21
138838.859375,-81528.8828125,1940.9337158203125,21
104494.1015625,-26871.35546875,12810.4716796875,21
149214.15625,-78176.046875,2736.44091796875,21
156860.359375,-79541.96875,1299.1514892578125,21
159083.078125,-77035.5234375,-268.6971435546875,21
104090.6875,-29296.234375,10886.8642578125,21
161431.359375,-65752.8359375,2746.89599609375,21
172487.0625,-64890.80859375,1621.9794921875,21
178627.46875,-78616.1171875,2449.67919921875,21
178250.8125,-87470.1640625,2636.17724609375,21
174056.453125,-77578.25,1215.4595947265625,21
177759.015625,-73598.796875,761.5776977539062,21
182218.46875,-84701.90625,2685.380859375,21
188512.921875,-67591.8359375,5796.13671875,21
193795.859375,-50451.31640625,5662.9228515625,21
202755.171875,-46041.92578125,7916.900390625,21
208193.84375,-54705.421875,8624.6708984375,21
209495.421875,-64065.03125,9692.3857421875,21
202245.921875,-88920.9296875,6394.3603515625,21
196570.890625,-107864.3515625,5461.365234375,21
181752.59375,-121629.0234375,6749.3935546875,21
202276.421875,-92471.9765625,8234.9091796875,21
205314.921875,-90654.515625,9623.6220703125,21
56468.41015625,-57428.0,9324.83984375,21
206266.59375,-75764.5859375,2586.0634765625,21
208693.0625,-82669.296875,1637.5499267578125,21
214714.671875,-21943.875,805.7522583007812,21
203692.796875,-87362.6171875,3177.326171875,21
208168.28125,-20555.22265625,168.76382446289062,21
181366.5,-80800.859375,2627.6171875,21
181542.59375,-69079.40625,5277.87890625,21
126222.78125,-134977.671875,-479.324462890625,21
142681.421875,-130550.0546875,1053.5296630859375,21
134440.78125,-135273.640625,548.4564208984375,21
132520.75,-120265.453125,-1153.7069091796875,21
202025.984375,-19518.1328125,538.0447998046875,21
121426.3828125,-100721.859375,2798.6572265625,21
126543.9609375,-84196.9453125,3177.14990234375,21
124295.6015625,-76421.140625,4714.3955078125,21
207129.40625,-27176.47265625,720.3629760742188,21
130853.1484375,-70462.8359375,4368.58984375,21
218160.859375,-18503.36328125,497.37432861328125,21
212825.53125,-21595.466796875,7002.91455078125,21
103202.3125,-35689.29296875,9698.197265625,21
130533.8125,-68782.171875,6078.3701171875,21
138866.546875,-60350.109375,3460.904296875,21
108916.3203125,-34408.8203125,9225.23828125,21
144255.75,-55660.03125,1070.97021484375,21
141109.125,-56406.1875,1316.6202392578125,21
113774.4296875,-39206.95703125,9196.3017578125,21
113072.171875,-27612.13671875,8819.6005859375,21
136036.421875,-53311.77734375,5486.22265625,21
137356.515625,-46186.8828125,7188.306640625,21
130660.296875,-52838.14453125,6855.7021484375,21
127603.453125,-59987.79296875,12958.6748046875,21
134107.265625,-47612.12890625,10356.0654296875,21
135647.140625,-46519.625,11781.7724609375,21
136418.765625,-39167.30859375,11431.0419921875,21
144074.5625,-35066.5546875,12474.8291015625,21
145794.296875,-35212.296875,10401.5048828125,21
153689.75,-32047.9296875,11401.9150390625,21
116723.375,-23394.435546875,10420.814453125,21
161782.78125,-39208.40234375,12305.8837890625,21
170396.78125,-30970.720703125,9220.5029296875,21
182719.078125,-31922.01171875,8349.4189453125,21
183285.890625,-36105.04296875,8718.4267578125,21
190076.984375,-44371.94140625,9137.7607421875,21
200164.359375,-44494.14453125,8353.9990234375,21
210922.59375,-59367.03125,4343.541015625,21
219624.421875,-64034.86328125,4608.3251953125,21
217599.609375,-70191.78125,8057.8515625,21
122023.6015625,-19806.61328125,9239.6240234375,21
201596.5625,-95256.46875,1383.2191162109375,21
122547.0,-16396.771484375,10036.0283203125,21
125824.171875,-12979.42578125,10290.3212890625,21
105201.78125,-35425.109375,12584.9697265625,21
103878.1796875,-41490.49609375,9141.423828125,21
92458.203125,-61513.6328125,10248.88671875,21
100277.375,-61879.59765625,11385.3681640625,21
96042.890625,-56784.18359375,12255.1318359375,21
105463.25,-54272.32421875,11808.7666015625,21
107626.0546875,-52909.6796875,12222.5791015625,21
111420.9375,-42941.0546875,13997.4931640625,21
118408.5859375,-73916.734375,7647.05712890625,21
111868.5078125,-26501.759765625,12979.0224609375,21
119796.96875,-20048.408203125,9346.048828125,21
130925.421875,-29179.83984375,8309.013671875,21
133661.8125,-30740.322265625,8329.236328125,21
132786.171875,-17227.767578125,9641.1416015625,21
126137.1484375,-23883.015625,8175.02587890625,21
140520.3125,-31774.267578125,11883.28125,21
141925.03125,-35268.5546875,11957.7197265625,21
126863.0078125,-42980.33984375,12105.171875,21
106505.5546875,-44103.4921875,13010.92578125,21
116163.234375,-43582.4609375,13136.25390625,21
115117.3359375,-29556.98828125,8054.3037109375,21
129224.7578125,-27011.35546875,8828.296875,21
117100.9140625,-27499.357421875,9009.255859375,21
108488.1640625,-33474.49609375,13561.2744140625,21
107970.3125,-28775.248046875,13128.8154296875,21
115326.375,-23447.09375,12618.48046875,21
113744.3671875,-9604.970703125,10804.802734375,21
108110.1328125,-1411.9041748046875,11627.576171875,21
105650.2734375,-2535.236572265625,14056.4765625,21
113099.625,-14314.814453125,14188.640625,21
115324.640625,-39769.50390625,14943.8203125,21
109561.71875,-29910.939453125,12896.8525390625,21
139665.828125,-20319.451171875,13197.017578125,21
57563.375,-51196.56640625,5952.9384765625,21
57672.7578125,-57170.96484375,5958.033203125,21
46383.84375,-53445.078125,6302.001953125,21
43248.6484375,-53269.95703125,5985.263671875,21
38498.515625,-62166.40234375,6872.26318359375,21
35691.859375,-64324.25390625,6072.71435546875,21
23768.962890625,-61981.19140625,5890.46240234375,21
11055.421875,-69674.9453125,7771.45947265625,21
16326.880859375,-63262.69921875,6034.24072265625,21
71933.7890625,-53315.140625,5907.1181640625,21
76193.3671875,-52103.8671875,8008.34423828125,21
98640.453125,-29732.435546875,8806.169921875,21
122504.234375,-44824.61328125,8438.5771484375,21
132373.296875,-38661.375,8327.1904296875,21
140499.296875,-27768.61328125,9690.8193359375,21
140087.359375,-25193.912109375,9442.333984375,21
54792.0,-64787.8984375,9922.79296875,21
84683.2265625,-30061.87890625,5935.93212890625,21
80552.796875,-36244.08984375,6020.47021484375,21
113993.0390625,-73868.6875,7908.294921875,21
109579.2578125,-76020.9375,7633.66943359375,21
107017.2578125,-73343.6328125,9996.4423828125,21
107192.53125,-66260.2890625,9423.19140625,21
111572.125,-71205.7734375,9908.3388671875,21
114964.1875,-77564.890625,11258.08203125,21
111823.3359375,-78182.984375,11993.720703125,21
92124.2578125,-65422.8671875,12083.3798828125,21
54121.25,-128393.5078125,6922.09765625,21
58499.51953125,-133303.671875,5993.66015625,21
56574.30859375,-131581.34375,7385.43701171875,21
67568.859375,-132070.8125,7672.4775390625,21
-13822.2421875,-134097.578125,9411.4990234375,21
-16031.2197265625,-136106.953125,9947.234375,21
-10133.37109375,-76106.2578125,9131.8984375,21
-8789.1953125,-71733.109375,8847.775390625,21
-7842.869140625,-74526.0703125,8912.5390625,21
-9705.326171875,-78283.7421875,6834.52392578125,21
-12883.7822265625,-75381.8359375,8994.255859375,21
39982.39453125,-87367.703125,10053.490234375,21
36909.453125,-94591.328125,9290.60546875,21
40802.140625,-95443.2890625,9250.23828125,21
39799.234375,-90359.875,9497.0791015625,21
237129.625,7006.53955078125,-1732.7464599609375,21
228378.609375,8139.7724609375,-1557.69140625,21
224594.4375,-864.1954345703125,-1558.6904296875,21
228964.5625,-2300.004638671875,-865.5187377929688,21
225811.328125,-4744.40576171875,-1555.478759765625,21
217152.75,-5024.759765625,-1536.1417236328125,21
224394.09375,-14595.0361328125,-960.1546630859375,21
215776.03125,-17419.21484375,183.62628173828125,21
205521.0,-14149.1875,291.2674865722656,21
211825.125,-31555.279296875,5080.51806640625,21
63898.0,-113324.515625,12247.4814453125,21
143226.703125,33762.91015625,11161.7431640625,21
126029.65625,263.8594665527344,13772.4560546875,21
115448.5390625,18833.54296875,15021.8359375,21
101033.9375,43693.83984375,15084.08984375,21
112434.546875,65738.09375,18626.822265625,21
174050.703125,-6875.05078125,13901.82421875,21
219728.453125,-17375.265625,5234.29248046875,21
266416.375,-34840.95703125,9957.1943359375,21
256492.53125,53531.8359375,-1112.7818603515625,21
58439.57421875,-129606.4921875,7243.38525390625,21
258249.4375,57621.56640625,-900.175048828125,21
89853.6328125,-39152.7265625,5819.53857421875,21
94173.5234375,-44101.6640625,6233.55810546875,21
263891.1875,56922.64453125,-1308.546875,21
86574.5234375,-44507.96875,6233.55810546875,21
83652.6953125,-44039.6171875,7827.82080078125,21
81508.84375,-46590.58203125,8355.0859375,21
79656.625,-47578.87890625,6195.39111328125,21
73876.8671875,-45196.74609375,6330.91845703125,21
265591.75,45875.6328125,-1077.5687255859375,21
269709.8125,53198.80859375,-1547.5399169921875,21
-37630.68359375,-142158.15625,8051.12548828125,1
-47114.17578125,-140958.03125,8114.4228515625,1
-44905.59765625,-139382.140625,8008.1533203125,1
-43244.75,-136857.328125,8087.400390625,1
-26919.4609375,-145460.265625,8511.06640625,2
-21801.369140625,-145275.109375,10115.0732421875,2
-41841.7890625,-152406.25,9398.3447265625,0
272011.25,63920.72265625,-1462.3035888671875,21
-55587.36328125,-129447.9921875,7128.349609375,0
260317.859375,70217.03125,-1607.7603759765625,21
273919.5,59012.140625,-1660.3665771484375,21
283243.0,57681.72265625,-1439.9853515625,21
284802.34375,52272.78125,-1654.23779296875,21
280949.25,47537.90625,-1186.1539306640625,21
41626.59375,-123209.0,13073.177734375,21
73093.0,-66333.0,12911.8740234375,21
-225043.546875,-32534.970703125,-1255.0,21
99922.1171875,118471.1796875,10713.7001953125,21
113292.90625,121487.078125,10321.07421875,21
116875.3046875,120567.328125,10157.154296875,21
108326.2265625,108177.6796875,8923.958984375,21
108689.8515625,104905.4375,8998.291015625,21
91151.7265625,96967.5859375,9858.869140625,21
99511.25,84983.1171875,10334.4599609375,21
86362.609375,82330.3203125,10440.8974609375,21
110489.2421875,75006.828125,9755.4794921875,21
113383.171875,89299.5546875,9016.12890625,21
-87887.5625,101278.953125,3295.0,21
120683.65625,95258.15625,8983.947265625,21
-224852.03125,49880.40234375,-1597.552734375,21
-225439.078125,61036.234375,-123.61770629882812,21
-224512.515625,72556.7421875,-1443.329345703125,21
-232867.890625,49818.734375,-1443.329345703125,21
-241392.171875,44686.06640625,-1706.55126953125,21
-246362.34375,57781.2421875,-1595.89501953125,21
-238453.234375,73436.765625,-1669.8804931640625,21
-250425.84375,74263.6640625,-1611.7838134765625,21
-256120.78125,62859.74609375,-1629.2493896484375,21
-78830.0,118975.0,-3405.0,21
-260649.171875,65288.625,-1037.215087890625,21
-265940.78125,66472.015625,-992.3325805664062,21
-271606.84375,78693.8671875,-1656.91162109375,21
-261968.96875,82361.1328125,-1552.235595703125,21
-260910.28125,96951.125,-1710.5892333984375,21
-255301.625,114759.1640625,-931.3201904296875,21
-262921.09375,108299.171875,-1529.0677490234375,21
-242565.734375,101479.90625,-1626.3453369140625,21
-241300.65625,88868.5078125,-1582.919921875,21
-224103.96875,101282.578125,-1636.883544921875,21
-79445.0,126650.0,-3590.0,21
-221030.9375,117747.078125,-1679.8651123046875,21
-208866.59375,119336.015625,-1696.4910888671875,21
-209101.53125,130507.984375,-1161.2071533203125,21
-216501.3125,133632.65625,-1685.08642578125,21
-209550.453125,140062.5,-1221.151123046875,21
-210818.1875,150077.421875,-1752.23046875,21
-209697.96875,145102.265625,-1683.5421142578125,21
-236076.15625,112413.8671875,-1585.05078125,21
149524.34375,87956.6328125,13461.15234375,21
147820.3125,92582.03125,25322.28515625,21
-76245.0,152215.0,-5495.0,21
145963.375,100766.1484375,21753.900390625,21
134851.75,85901.9296875,13099.376953125,21
129455.40625,78681.9375,16087.671875,21
124484.2109375,81888.6875,12601.3681640625,21
389054.625,-184530.5,4692.4853515625,21
524.401123046875,283868.15625,-1013.0,1
-106532.2734375,260024.34375,-6484.3642578125,21
-94685.0,160284.0625,-4065.935546875,21
-114850.3046875,161030.140625,284.4577331542969,21
-123823.046875,158458.34375,318.87530517578125,21
-121627.71875,148834.671875,1195.1822509765625,21
-105010.125,100046.4453125,10059.0419921875,21
-108984.03125,99843.453125,9475.87109375,21
-207035.0,-12775.0,3849.0,21
-70482.234375,-157598.921875,-1831.4287109375,4
94935.859375,186182.40625,-1034.93603515625,21
93286.65625,210701.484375,-874.8023681640625,21
98844.609375,219247.5,-1130.0750732421875,21
106006.0546875,240091.625,-1563.289306640625,21
96724.0703125,236218.125,-1760.730712890625,21
112007.328125,246442.828125,-1310.565185546875,21
-109528.3984375,111049.84375,9538.1474609375,21
133590.359375,163165.71875,-2648.27783203125,21
118856.59375,250442.765625,-1477.8968505859375,21
124047.96875,254655.71875,391.72900390625,21
120006.234375,211535.75,-7525.79638671875,21
143147.375,233052.546875,-6152.2578125,21
142739.765625,257781.75,-1779.97509765625,21
159197.578125,253652.390625,-5980.16455078125,21
119672.4453125,157408.34375,288.48822021484375,21
134499.96875,266551.0625,3399.56005859375,21
141897.0,241747.828125,-4683.16650390625,21
-66667.28125,127253.390625,7959.1865234375,21
128893.6953125,261451.75,1547.56689453125,21
127198.15625,259829.921875,1363.7889404296875,21
130911.7578125,248804.078125,-3235.135009765625,21
134998.34375,258464.203125,302.9790954589844,21
139884.0,257798.671875,-1056.85693359375,21
148631.0625,251807.078125,-1968.4293212890625,21
155007.140625,256551.296875,-1503.8203125,21
150608.078125,263107.46875,972.4763793945312,21
147976.03125,264286.3125,1356.10009765625,21
140488.1875,265474.53125,2740.69140625,21
-66105.0,122255.03125,8802.8515625,21
131129.5625,212136.28125,-8545.255859375,21
139467.765625,202421.484375,-9254.490234375,21
131746.0,189789.546875,-7936.96435546875,21
142887.5,181095.40625,-6589.70703125,21
153884.0,180832.28125,-7195.97509765625,21
165136.203125,186412.015625,-7665.09912109375,21
163392.84375,203263.28125,-9255.99609375,21
181410.109375,202410.71875,-8119.98974609375,21
188065.96875,214546.15625,-8539.205078125,21
185404.015625,219064.328125,-7932.8115234375,21
-63394.99609375,123920.09375,14449.212890625,21
188219.859375,220464.46875,-2761.6494140625,21
193471.03125,205754.625,-1124.282958984375,21
187155.484375,186921.65625,-5454.580078125,21
173932.5625,179503.65625,-5254.236328125,21
169570.359375,172604.328125,-4831.38916015625,21
174587.1875,172468.765625,3528.441650390625,21
192674.90625,172667.734375,7620.54345703125,21
183732.59375,179591.578125,5909.83837890625,21
154887.171875,238209.96875,-6719.0791015625,21
165998.421875,236376.25,-8715.958984375,21
-58051.8515625,129095.4765625,8400.5859375,21
159806.84375,233246.171875,-9295.6669921875,21
143968.890625,233128.890625,-8556.41015625,21
134561.015625,215523.78125,-9162.1318359375,21
125654.8671875,230283.296875,-6738.0869140625,21
133127.109375,239863.09375,-4548.04443359375,21
133409.75,148249.671875,4549.24267578125,21
138992.15625,148493.15625,6042.46240234375,21
141691.203125,162526.1875,1268.521728515625,21
147099.875,169550.921875,-4938.17724609375,21
162978.765625,158954.203125,2520.12158203125,21
-54137.0078125,131355.578125,8739.1943359375,21
113065.578125,177925.28125,-3078.028564453125,21
108764.8828125,216026.71875,-3753.005859375,21
94552.8984375,197594.15625,-923.8545532226562,21
158946.765625,256168.09375,-6539.27099609375,21
-128759.1796875,-125548.359375,-405.36669921875,21
-44860.71484375,126581.625,18464.59765625,21
107468.53125,243736.625,-5948.44287109375,21
108158.3046875,244559.3125,-1718.39599609375,21
128221.0703125,166959.484375,-2804.5634765625,21
122562.375,243304.546875,-1054.3575439453125,21
128371.6796875,245700.90625,-857.8372192382812,21
117264.53125,216833.5,-7317.94140625,21
143929.90625,238523.0,-4429.13916015625,21
-47534.125,126560.0,20561.5,21
140066.859375,262403.75,2476.03662109375,21
157962.0,244899.109375,-8385.83203125,21
111734.6015625,161664.4375,-894.7234497070312,21
145169.140625,260350.828125,2050.956298828125,21
150203.671875,241425.828125,-5919.75,21
153894.65625,263632.9375,-3307.724609375,21
135550.90625,231118.765625,-8214.638671875,21
144030.09375,249046.65625,-3649.81884765625,21
139031.296875,254565.984375,-2148.090087890625,21
137113.265625,231447.453125,-5487.4873046875,21
-115905.0,136400.0,4444.5380859375,21
152963.609375,237217.09375,-8065.70458984375,21
171949.71875,250726.3125,-9675.515625,21
175706.171875,215320.046875,-8643.2744140625,21
125260.53125,219815.59375,-7720.4794921875,21
182710.484375,210311.359375,-8746.2958984375,21
128483.5546875,211021.09375,-7587.86376953125,21
136285.5625,203988.015625,-8920.5322265625,21
133510.0,193900.59375,-8219.87890625,21
145941.71875,192254.71875,-9059.94921875,21
153921.96875,180626.015625,-8093.6171875,21
-137745.03125,127397.6875,6555.0,21
-225279.75,-8691.84375,-1841.0234375,21
163986.375,197095.375,-9008.57421875,21
166726.96875,204225.6875,-8725.33984375,21
174732.203125,198508.546875,-8049.00537109375,21
184893.046875,205014.5,-7277.462890625,21
188886.25,214091.828125,-2653.91943359375,21
194245.625,225044.875,-2757.012939453125,21
192980.09375,194695.84375,229.30470275878906,21
178119.4375,191641.0,-2185.02490234375,21
169977.640625,176459.671875,3364.6357421875,21
167647.8125,169009.328125,-841.7449951171875,21
-47293.734375,191027.140625,-1895.0,21
179670.359375,175912.46875,1098.5831298828125,21
189470.734375,180213.203125,4213.55810546875,21
183735.328125,177327.25,3472.2470703125,21
161329.046875,241790.609375,-6531.8984375,21
176928.453125,248589.96875,-9514.8720703125,21
162147.984375,232982.0625,-9263.2880859375,21
142633.25,228766.734375,-9050.47265625,21
136953.875,226701.421875,-9016.294921875,21
125136.4765625,229605.9375,-4596.89990234375,21
199052.5625,211018.953125,4241.38916015625,21
-47116.3046875,196319.859375,-2410.0,21
140996.375,157744.40625,1469.7685546875,21
153546.171875,152532.171875,5363.4423828125,21
153664.625,163919.3125,4801.3271484375,21
155417.625,179089.296875,-5483.794921875,21
173102.625,160826.234375,-1135.818603515625,21
107716.0390625,191299.328125,-3975.76953125,21
109397.5078125,210753.515625,-6214.0615234375,21
101903.1171875,178050.0625,-3195.67236328125,21
-22977.453125,208125.0,-5262.6650390625,21
-12564.388671875,196925.0,-1501.2490234375,21
-39616.55859375,223485.21875,-3615.0,21
-59925.5546875,241109.578125,-3150.1279296875,21
-88349.625,235903.328125,-2492.55517578125,21
-91488.203125,219729.75,-197.9368896484375,21
-98120.8046875,224567.78125,-442.26715087890625,21
-113263.8671875,224291.484375,-2399.154296875,21
-272582.75,-12070.84375,-1814.15625,21
-114378.9140625,218900.734375,-638.7625732421875,21
-117564.421875,220396.375,425.1414794921875,21
-176497.453125,43307.14453125,18181.720703125,9
-182923.75,39734.0546875,17978.962890625,9
-183639.859375,41500.9453125,18045.392578125,9
-173718.75,44222.78515625,19028.2734375,9
-109067.859375,216996.265625,733.3344116210938,21
-164974.125,38394.04296875,18335.1953125,9
-163151.90625,41846.19921875,18111.98828125,9
-164974.265625,40578.83984375,17978.375,9
-166860.328125,42643.34375,18149.583984375,9
-172060.8125,44048.375,18693.955078125,9
-171996.34375,41244.2421875,20113.8984375,9
-177776.015625,49679.41015625,19333.732421875,9
48051.13671875,49437.48828125,24015.2109375,9
46210.51953125,51148.703125,23949.734375,9
50537.14453125,51908.93359375,24084.783203125,9
-117181.234375,228183.5,1325.417236328125,21
48180.65625,51869.96875,23990.771484375,9
-16088.7783203125,113044.7734375,21607.3359375,9
-16750.51953125,112680.6796875,21434.830078125,9
-13567.484375,106392.71875,20903.888671875,9
-17664.5859375,109778.7421875,20895.58984375,9
-12760.6416015625,110277.3359375,23044.583984375,9
-11459.265625,-28424.443359375,22307.33203125,9
-9745.6142578125,-23619.82421875,22307.84765625,9
-9771.01953125,-26276.7265625,22268.923828125,9
-7148.34130859375,-25388.177734375,22327.001953125,9
-103905.0,229157.140625,-3993.588623046875,21
-8960.814453125,-28761.9453125,22319.04296875,9
-12587.2412109375,-25864.29296875,22313.853515625,9
-9992.1455078125,-31171.341796875,22367.677734375,9
-12263.853515625,-29454.716796875,22252.07421875,9
-7410.0732421875,-30755.85546875,22419.447265625,9
-14269.1640625,-27637.08984375,22475.140625,9
-11656.7685546875,-30985.55078125,22267.505859375,9
-9127.5283203125,-28580.595703125,22210.05078125,9
-37476.8125,-6768.078125,30051.4296875,9
-34932.40234375,-6907.2490234375,29995.71875,9
-111799.9765625,253789.59375,-5925.37353515625,21
-36330.67578125,-4721.94287109375,30064.0546875,9
-38360.671875,-4915.0,30138.46484375,9
-39273.06640625,-6647.51953125,29922.767578125,9
14059.533203125,-10612.2109375,25704.978515625,9
15037.2158203125,-10737.1416015625,25356.208984375,9
15866.6015625,-8640.5478515625,25674.810546875,9
12517.2392578125,-11940.244140625,25344.462890625,9
13157.998046875,-8704.6728515625,25729.5703125,9
10985.8994140625,-9964.7607421875,25557.58984375,9
-94897.515625,5086.50537109375,21400.19921875,9
-108375.0,260720.0,-9015.0,21
-91675.859375,11310.7734375,21472.53515625,9
-94541.2578125,5467.09423828125,21425.2890625,9
-95143.96875,8856.548828125,21590.30078125,9
-48209.0859375,65438.8984375,23393.3515625,9
-95080.6171875,7195.4775390625,21548.349609375,9
-97026.171875,6882.2080078125,21471.712890625,9
-93554.0546875,10275.40625,21536.16796875,9
-94832.3515625,5316.02734375,21385.716796875,9
-95506.5234375,9537.623046875,21649.26953125,9
-35777.04296875,116786.421875,21716.703125,9
-65518.90625,300068.96875,-6532.6669921875,21
-34813.62890625,114966.6953125,21813.330078125,9
-36069.703125,114731.2109375,21809.736328125,9
-34705.46484375,117964.953125,21793.71875,9
-35741.06640625,119952.9296875,21772.044921875,9
-38234.94140625,118927.5859375,21722.921875,9
-37646.4921875,116220.609375,21749.328125,9
-32417.375,116018.8671875,21709.51171875,9
-35474.71484375,112081.9296875,21648.015625,9
-77685.0859375,92244.8984375,20361.3515625,9
-79425.0859375,91964.8984375,20421.3515625,9
-71481.515625,302767.65625,-6497.67431640625,21
-80055.0859375,89484.8984375,20531.3515625,9
-78745.0859375,92484.8984375,20371.3515625,9
-74745.0859375,90814.8984375,20481.3515625,9
-70065.0859375,96194.8984375,20581.3515625,9
